"","cage","treatment","side","edge","variable","timecol","datecol","JMCcol","value","time","ts","tst","Date"
"451",12,"45","ne","n","time3-7Aug-PJ","time3","2023-08-07","PJ",71,40,"45ne","45ne40",2023-08-07
"452",12,"45","ne","n","time3-7Aug-PJ","time3","2023-08-07","PJ",22,40,"45ne","45ne40",2023-08-07
"453",12,"45","ne","n","time3-7Aug-PJ","time3","2023-08-07","PJ",53,40,"45ne","45ne40",2023-08-07
"454",12,"45","ne","n","time3-7Aug-PJ","time3","2023-08-07","PJ",116,40,"45ne","45ne40",2023-08-07
"455",12,"45","ne","n","time3-7Aug-PJ","time3","2023-08-07","PJ",89,40,"45ne","45ne40",2023-08-07
"456",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",184,40,"t2sw","t2sw40",2023-08-07
"457",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",126,40,"t2sw","t2sw40",2023-08-07
"458",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",108,40,"t2sw","t2sw40",2023-08-07
"459",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",70,40,"t2sw","t2sw40",2023-08-07
"460",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",68,40,"t2sw","t2sw40",2023-08-07
"461",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",89,40,"t2sw","t2sw40",2023-08-07
"462",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",214,40,"t2sw","t2sw40",2023-08-07
"463",13,"t2","sw","n","time3-7Aug-PJ","time3","2023-08-07","PJ",392,40,"t2sw","t2sw40",2023-08-07
"464",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",236,40,"b2ne","b2ne40",2023-08-07
"465",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",185,40,"b2ne","b2ne40",2023-08-07
"466",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",181,40,"b2ne","b2ne40",2023-08-07
"467",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",159,40,"b2ne","b2ne40",2023-08-07
"468",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",80,40,"b2ne","b2ne40",2023-08-07
"469",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",104,40,"b2ne","b2ne40",2023-08-07
"470",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",228,40,"b2ne","b2ne40",2023-08-07
"471",14,"b2","ne","y","time3-7Aug-PJ","time3","2023-08-07","PJ",238,40,"b2ne","b2ne40",2023-08-07
"472",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",534,40,"45sw","45sw40",2023-08-07
"473",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",238,40,"45sw","45sw40",2023-08-07
"474",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",128,40,"45sw","45sw40",2023-08-07
"475",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",76,40,"45sw","45sw40",2023-08-07
"476",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",65,40,"45sw","45sw40",2023-08-07
"477",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",107,40,"45sw","45sw40",2023-08-07
"478",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",420,40,"45sw","45sw40",2023-08-07
"479",15,"45","sw","y","time3-7Aug-PJ","time3","2023-08-07","PJ",380,40,"45sw","45sw40",2023-08-07
"480",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1812,54,"b2sw","b2sw54",2023-08-21
"481",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1213,54,"b2sw","b2sw54",2023-08-21
"482",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",520,54,"b2sw","b2sw54",2023-08-21
"483",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",181,54,"b2sw","b2sw54",2023-08-21
"484",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",438,54,"b2sw","b2sw54",2023-08-21
"485",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",560,54,"b2sw","b2sw54",2023-08-21
"486",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1123,54,"b2sw","b2sw54",2023-08-21
"487",1,"b2","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1152,54,"b2sw","b2sw54",2023-08-21
"488",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",568,54,"45ne","45ne54",2023-08-21
"489",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",403,54,"45ne","45ne54",2023-08-21
"490",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",234,54,"45ne","45ne54",2023-08-21
"491",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",259,54,"45ne","45ne54",2023-08-21
"492",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",362,54,"45ne","45ne54",2023-08-21
"493",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",687,54,"45ne","45ne54",2023-08-21
"494",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",527,54,"45ne","45ne54",2023-08-21
"495",2,"45","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",922,54,"45ne","45ne54",2023-08-21
"496",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",742,54,"t2sw","t2sw54",2023-08-21
"497",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",988,54,"t2sw","t2sw54",2023-08-21
"498",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",629,54,"t2sw","t2sw54",2023-08-21
"499",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",431,54,"t2sw","t2sw54",2023-08-21
"500",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",160,54,"t2sw","t2sw54",2023-08-21
"501",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",320,54,"t2sw","t2sw54",2023-08-21
"502",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1354,54,"t2sw","t2sw54",2023-08-21
"503",3,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1322,54,"t2sw","t2sw54",2023-08-21
"504",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1084,54,"b2ne","b2ne54",2023-08-21
"505",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1579,54,"b2ne","b2ne54",2023-08-21
"506",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1243,54,"b2ne","b2ne54",2023-08-21
"507",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",411,54,"b2ne","b2ne54",2023-08-21
"508",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",225,54,"b2ne","b2ne54",2023-08-21
"509",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",226,54,"b2ne","b2ne54",2023-08-21
"510",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",647,54,"b2ne","b2ne54",2023-08-21
"511",4,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1042,54,"b2ne","b2ne54",2023-08-21
"512",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1592,54,"45sw","45sw54",2023-08-21
"513",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1201,54,"45sw","45sw54",2023-08-21
"514",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",459,54,"45sw","45sw54",2023-08-21
"515",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",122,54,"45sw","45sw54",2023-08-21
"516",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",432,54,"45sw","45sw54",2023-08-21
"517",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",719,54,"45sw","45sw54",2023-08-21
"518",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1007,54,"45sw","45sw54",2023-08-21
"519",5,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",963,54,"45sw","45sw54",2023-08-21
"520",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1301,54,"b2ne","b2ne54",2023-08-21
"521",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",619,54,"b2ne","b2ne54",2023-08-21
"522",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",467,54,"b2ne","b2ne54",2023-08-21
"523",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",311,54,"b2ne","b2ne54",2023-08-21
"524",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",426,54,"b2ne","b2ne54",2023-08-21
"525",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",847,54,"b2ne","b2ne54",2023-08-21
"526",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1132,54,"b2ne","b2ne54",2023-08-21
"527",6,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1481,54,"b2ne","b2ne54",2023-08-21
"528",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1140,54,"45sw","45sw54",2023-08-21
"529",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1297,54,"45sw","45sw54",2023-08-21
"530",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1427,54,"45sw","45sw54",2023-08-21
"531",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",859,54,"45sw","45sw54",2023-08-21
"532",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",476,54,"45sw","45sw54",2023-08-21
"533",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",250,54,"45sw","45sw54",2023-08-21
"534",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1173,54,"45sw","45sw54",2023-08-21
"535",7,"45","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1974,54,"45sw","45sw54",2023-08-21
"536",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1687,54,"b2ne","b2ne54",2023-08-21
"537",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1318,54,"b2ne","b2ne54",2023-08-21
"538",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",781,54,"b2ne","b2ne54",2023-08-21
"539",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",350,54,"b2ne","b2ne54",2023-08-21
"540",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",296,54,"b2ne","b2ne54",2023-08-21
"541",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",455,54,"b2ne","b2ne54",2023-08-21
"542",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",638,54,"b2ne","b2ne54",2023-08-21
"543",8,"b2","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",769,54,"b2ne","b2ne54",2023-08-21
"544",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1036,54,"t2sw","t2sw54",2023-08-21
"545",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",741,54,"t2sw","t2sw54",2023-08-21
"546",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",531,54,"t2sw","t2sw54",2023-08-21
"547",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",531,54,"t2sw","t2sw54",2023-08-21
"548",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",252,54,"t2sw","t2sw54",2023-08-21
"549",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",510,54,"t2sw","t2sw54",2023-08-21
"550",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1642,54,"t2sw","t2sw54",2023-08-21
"551",9,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",899,54,"t2sw","t2sw54",2023-08-21
"552",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1268,54,"45ne","45ne54",2023-08-21
"553",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1853,54,"45ne","45ne54",2023-08-21
"554",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",828,54,"45ne","45ne54",2023-08-21
"555",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",458,54,"45ne","45ne54",2023-08-21
"556",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",265,54,"45ne","45ne54",2023-08-21
"557",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",250,54,"45ne","45ne54",2023-08-21
"558",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",422,54,"45ne","45ne54",2023-08-21
"559",10,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",764,54,"45ne","45ne54",2023-08-21
"560",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1496,54,"b2sw","b2sw54",2023-08-21
"561",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1478,54,"b2sw","b2sw54",2023-08-21
"562",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",749,54,"b2sw","b2sw54",2023-08-21
"563",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",450,54,"b2sw","b2sw54",2023-08-21
"564",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",444,54,"b2sw","b2sw54",2023-08-21
"565",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",825,54,"b2sw","b2sw54",2023-08-21
"566",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",810,54,"b2sw","b2sw54",2023-08-21
"567",11,"b2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1637,54,"b2sw","b2sw54",2023-08-21
"568",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",681,54,"45ne","45ne54",2023-08-21
"569",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",385,54,"45ne","45ne54",2023-08-21
"570",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",289,54,"45ne","45ne54",2023-08-21
"571",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",235,54,"45ne","45ne54",2023-08-21
"572",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",290,54,"45ne","45ne54",2023-08-21
"573",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",293,54,"45ne","45ne54",2023-08-21
"574",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",588,54,"45ne","45ne54",2023-08-21
"575",12,"45","ne","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1111,54,"45ne","45ne54",2023-08-21
"576",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",711,54,"t2sw","t2sw54",2023-08-21
"577",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",747,54,"t2sw","t2sw54",2023-08-21
"578",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",747,54,"t2sw","t2sw54",2023-08-21
"579",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",422,54,"t2sw","t2sw54",2023-08-21
"580",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",412,54,"t2sw","t2sw54",2023-08-21
"581",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",689,54,"t2sw","t2sw54",2023-08-21
"582",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",953,54,"t2sw","t2sw54",2023-08-21
"583",13,"t2","sw","n","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1726,54,"t2sw","t2sw54",2023-08-21
"584",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",738,54,"b2ne","b2ne54",2023-08-21
"585",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",715,54,"b2ne","b2ne54",2023-08-21
"586",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",606,54,"b2ne","b2ne54",2023-08-21
"587",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",483,54,"b2ne","b2ne54",2023-08-21
"588",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",426,54,"b2ne","b2ne54",2023-08-21
"589",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",577,54,"b2ne","b2ne54",2023-08-21
"590",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",898,54,"b2ne","b2ne54",2023-08-21
"591",14,"b2","ne","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",740,54,"b2ne","b2ne54",2023-08-21
"592",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1134,54,"45sw","45sw54",2023-08-21
"593",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1475,54,"45sw","45sw54",2023-08-21
"594",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",648,54,"45sw","45sw54",2023-08-21
"595",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",626,54,"45sw","45sw54",2023-08-21
"596",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",696,54,"45sw","45sw54",2023-08-21
"597",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",763,54,"45sw","45sw54",2023-08-21
"598",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",893,54,"45sw","45sw54",2023-08-21
"599",15,"45","sw","y","time4-21Aug-Pjetal","time4","2023-08-21","Pjetal",1879,54,"45sw","45sw54",2023-08-21
"600",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,1191,70,"b2sw","b2sw70",2023-09-06
"601",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,663,70,"b2sw","b2sw70",2023-09-06
"602",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,415,70,"b2sw","b2sw70",2023-09-06
"603",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,917,70,"b2sw","b2sw70",2023-09-06
"604",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,1282,70,"b2sw","b2sw70",2023-09-06
"605",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,949,70,"b2sw","b2sw70",2023-09-06
"606",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,363,70,"b2sw","b2sw70",2023-09-06
"607",1,"b2","sw","y","time5-sep6","time5","2023-09-06",NA,559,70,"b2sw","b2sw70",2023-09-06
"608",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,1441,70,"45ne","45ne70",2023-09-06
"609",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,1658,70,"45ne","45ne70",2023-09-06
"610",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,613,70,"45ne","45ne70",2023-09-06
"611",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,329,70,"45ne","45ne70",2023-09-06
"612",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,936,70,"45ne","45ne70",2023-09-06
"613",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,686,70,"45ne","45ne70",2023-09-06
"614",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,224,70,"45ne","45ne70",2023-09-06
"615",2,"45","ne","y","time5-sep6","time5","2023-09-06",NA,262,70,"45ne","45ne70",2023-09-06
"616",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,579,70,"t2sw","t2sw70",2023-09-06
"617",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1315,70,"t2sw","t2sw70",2023-09-06
"618",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1150,70,"t2sw","t2sw70",2023-09-06
"619",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,375,70,"t2sw","t2sw70",2023-09-06
"620",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,325,70,"t2sw","t2sw70",2023-09-06
"621",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,246,70,"t2sw","t2sw70",2023-09-06
"622",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,634,70,"t2sw","t2sw70",2023-09-06
"623",3,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1765,70,"t2sw","t2sw70",2023-09-06
"624",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1226,70,"b2ne","b2ne70",2023-09-06
"625",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1066,70,"b2ne","b2ne70",2023-09-06
"626",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,483,70,"b2ne","b2ne70",2023-09-06
"627",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,359,70,"b2ne","b2ne70",2023-09-06
"628",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,564,70,"b2ne","b2ne70",2023-09-06
"629",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,2453,70,"b2ne","b2ne70",2023-09-06
"630",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1346,70,"b2ne","b2ne70",2023-09-06
"631",4,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,824,70,"b2ne","b2ne70",2023-09-06
"632",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,1571,70,"45sw","45sw70",2023-09-06
"633",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,655,70,"45sw","45sw70",2023-09-06
"634",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,246,70,"45sw","45sw70",2023-09-06
"635",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,350,70,"45sw","45sw70",2023-09-06
"636",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,674,70,"45sw","45sw70",2023-09-06
"637",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,1212,70,"45sw","45sw70",2023-09-06
"638",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,751,70,"45sw","45sw70",2023-09-06
"639",5,"45","sw","n","time5-sep6","time5","2023-09-06",NA,531,70,"45sw","45sw70",2023-09-06
"640",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1357,70,"b2ne","b2ne70",2023-09-06
"641",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,587,70,"b2ne","b2ne70",2023-09-06
"642",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,532,70,"b2ne","b2ne70",2023-09-06
"643",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,445,70,"b2ne","b2ne70",2023-09-06
"644",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,677,70,"b2ne","b2ne70",2023-09-06
"645",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1243,70,"b2ne","b2ne70",2023-09-06
"646",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1075,70,"b2ne","b2ne70",2023-09-06
"647",6,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,968,70,"b2ne","b2ne70",2023-09-06
"648",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,598,70,"45sw","45sw70",2023-09-06
"649",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,370,70,"45sw","45sw70",2023-09-06
"650",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,155,70,"45sw","45sw70",2023-09-06
"651",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,359,70,"45sw","45sw70",2023-09-06
"652",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,464,70,"45sw","45sw70",2023-09-06
"653",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,973,70,"45sw","45sw70",2023-09-06
"654",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,537,70,"45sw","45sw70",2023-09-06
"655",7,"45","sw","n","time5-sep6","time5","2023-09-06",NA,605,70,"45sw","45sw70",2023-09-06
"656",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,777,70,"b2ne","b2ne70",2023-09-06
"657",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,1179,70,"b2ne","b2ne70",2023-09-06
"658",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,381,70,"b2ne","b2ne70",2023-09-06
"659",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,228,70,"b2ne","b2ne70",2023-09-06
"660",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,387,70,"b2ne","b2ne70",2023-09-06
"661",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,321,70,"b2ne","b2ne70",2023-09-06
"662",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,657,70,"b2ne","b2ne70",2023-09-06
"663",8,"b2","ne","n","time5-sep6","time5","2023-09-06",NA,557,70,"b2ne","b2ne70",2023-09-06
"664",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,563,70,"t2sw","t2sw70",2023-09-06
"665",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,500,70,"t2sw","t2sw70",2023-09-06
"666",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1017,70,"t2sw","t2sw70",2023-09-06
"667",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,536,70,"t2sw","t2sw70",2023-09-06
"668",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,336,70,"t2sw","t2sw70",2023-09-06
"669",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,592,70,"t2sw","t2sw70",2023-09-06
"670",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1298,70,"t2sw","t2sw70",2023-09-06
"671",9,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1200,70,"t2sw","t2sw70",2023-09-06
"672",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,1230,70,"45ne","45ne70",2023-09-06
"673",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,668,70,"45ne","45ne70",2023-09-06
"674",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,294,70,"45ne","45ne70",2023-09-06
